Sample in Buffer,Sample in Window,TRIGGER,pynq_bd_i/xadc_wiz_0_drdy_out,pynq_bd_i/dpp_counter_0_fifo_o[31:0],pynq_bd_i/dpp_counter_0_y[31:0]
158,158,0,0,0,5823
159,159,0,0,0,5823
160,160,0,0,0,5823
161,161,0,0,0,5823
162,162,0,0,0,5823
163,163,0,0,0,5823
164,164,0,0,0,5823
165,165,0,0,0,5823
166,166,0,0,0,5823
167,167,0,0,0,5823
168,168,0,0,0,5823
169,169,0,0,0,5823
170,170,0,0,0,5823
171,171,0,0,0,5823
172,172,0,0,0,5823
173,173,0,0,0,5823
174,174,0,0,0,5823
175,175,0,0,0,5823
176,176,0,0,0,5823
177,177,0,0,0,5823
178,178,0,0,0,5823
179,179,0,0,0,5823
180,180,0,0,0,5823
181,181,0,0,0,5823
182,182,0,0,0,5823
183,183,0,0,0,5823
184,184,0,0,0,5823
185,185,0,0,0,5823
186,186,0,0,0,5823
187,187,0,0,0,5823
188,188,0,0,0,5823
189,189,0,0,0,5823
190,190,0,0,0,5823
191,191,0,0,0,5823
192,192,0,0,0,5823
193,193,0,0,0,5823
194,194,0,0,0,5823
195,195,0,0,0,5823
196,196,0,0,0,5823
197,197,0,0,0,5823
198,198,0,0,0,5823
199,199,0,0,0,5823
200,200,0,0,0,5823
201,201,0,0,0,5823
202,202,0,0,0,5823
203,203,0,0,0,5823
204,204,0,0,0,5823
205,205,0,0,0,5823
206,206,0,0,0,5823
207,207,0,0,0,5823
208,208,0,0,0,5823
209,209,0,0,0,5823
210,210,0,0,0,5823
211,211,0,0,0,5823
212,212,0,0,0,5823
213,213,0,0,0,5823
214,214,0,0,0,5823
215,215,0,0,0,5823
216,216,0,0,0,5823
217,217,0,0,0,5823
218,218,0,0,0,5823
219,219,0,0,0,5823
220,220,0,0,0,5823
221,221,0,0,0,5823
222,222,0,0,0,5823
223,223,0,0,0,5823
224,224,0,0,0,5823
225,225,0,0,0,5823
226,226,0,0,0,5823
227,227,0,1,0,5823
228,228,0,0,0,5823
229,229,0,0,0,5823
230,230,0,0,0,5823
231,231,0,0,0,5823
232,232,0,0,0,5823
233,233,0,0,0,5823
234,234,0,0,0,5823
235,235,0,0,0,5823
236,236,0,0,0,5823
237,237,0,0,0,5823
238,238,0,0,0,5823
239,239,0,0,0,5823
240,240,0,0,0,5823
241,241,0,0,0,5823
242,242,0,0,0,5823
243,243,0,0,0,5823
244,244,0,0,0,5823
245,245,0,0,0,5823
246,246,0,0,0,5823
247,247,0,0,0,5823
248,248,0,0,0,5823
249,249,0,0,0,5823
250,250,0,0,0,5823
251,251,0,0,0,5823
252,252,0,0,0,5823
253,253,0,0,0,5823
254,254,0,0,0,5823
255,255,0,0,0,5823
256,256,0,0,0,5823
257,257,0,0,0,5823
258,258,0,0,0,5823
259,259,0,0,0,5823
260,260,0,0,0,5823
261,261,0,0,0,5823
262,262,0,0,0,5823
263,263,0,0,0,5823
264,264,0,0,0,5823
265,265,0,0,0,5823
266,266,0,0,0,5823
267,267,0,0,0,5823
268,268,0,0,0,5823
269,269,0,0,0,5823
270,270,0,0,0,5823
271,271,0,0,0,5823
272,272,0,0,0,5823
273,273,0,0,0,5823
274,274,0,0,0,5823
275,275,0,0,0,5823
276,276,0,0,0,5823
277,277,0,0,0,5823
278,278,0,0,0,5823
279,279,0,0,0,5823
280,280,0,0,0,5823
281,281,0,0,0,5823
282,282,0,0,0,5823
283,283,0,0,0,5823
284,284,0,0,0,5823
285,285,0,0,0,5823
286,286,0,0,0,5823
287,287,0,0,0,5823
288,288,0,0,0,5823
289,289,0,0,0,5823
290,290,0,0,0,5823
291,291,0,0,0,5823
292,292,0,0,0,5823
293,293,0,0,0,5823
294,294,0,0,0,5823
295,295,0,0,0,5823
296,296,0,0,0,5823
297,297,0,0,0,5823
298,298,0,0,0,5823
299,299,0,0,0,5823
300,300,0,0,0,5823
301,301,0,0,0,5823
302,302,0,0,0,5823
303,303,0,0,0,5823
304,304,0,0,0,5823
305,305,0,0,0,5823
306,306,0,0,0,5823
307,307,0,0,0,5823
308,308,0,0,0,5823
309,309,0,0,0,5823
310,310,0,0,0,5823
311,311,0,0,0,5823
312,312,0,0,0,5823
313,313,0,0,0,5823
314,314,0,0,0,5823
315,315,0,0,0,5823
316,316,0,0,0,5823
317,317,0,0,0,5823
318,318,0,0,0,5823
319,319,0,0,0,5823
320,320,0,0,0,5823
321,321,0,0,0,5823
322,322,0,0,0,5823
323,323,0,0,0,5823
324,324,0,0,0,5823
325,325,0,0,0,5823
326,326,0,0,0,5823
327,327,0,0,0,5823
328,328,0,0,0,5823
329,329,0,0,0,5823
330,330,0,0,0,5823
331,331,0,0,0,5823
332,332,0,0,0,5823
333,333,0,0,0,5823
334,334,0,0,0,5823
335,335,0,0,0,5823
336,336,0,0,0,5823
337,337,0,0,0,5823
338,338,0,0,0,5823
339,339,0,0,0,5823
340,340,0,0,0,5823
341,341,0,0,0,5823
342,342,0,0,0,5823
343,343,0,0,0,5823
344,344,0,0,0,5823
345,345,0,0,0,5823
346,346,0,0,0,5823
347,347,0,0,0,5823
348,348,0,0,0,5823
349,349,0,0,0,5823
350,350,0,0,0,5823
351,351,0,0,0,5823
352,352,0,0,0,5823
353,353,0,0,0,5823
354,354,0,0,0,5823
355,355,0,0,0,5823
356,356,0,0,0,5823
357,357,0,0,0,5823
358,358,0,0,0,5823
359,359,0,0,0,5823
360,360,0,0,0,5823
361,361,0,0,0,5823
362,362,0,0,0,5823
363,363,0,0,0,5823
364,364,0,0,0,5823
365,365,0,0,0,5823
366,366,0,0,0,5823
367,367,0,0,0,5823
368,368,0,0,0,5823
369,369,0,0,0,5823
370,370,0,1,0,5823
371,371,0,0,0,5823
372,372,0,0,0,5823
373,373,0,0,0,5823
374,374,0,0,0,5823
375,375,0,0,0,5823
376,376,0,0,0,5823
377,377,0,0,0,5823
378,378,0,0,0,5823
379,379,0,0,0,5823
380,380,0,0,0,5823
381,381,0,0,0,5823
382,382,0,0,0,5823
383,383,0,0,0,5823
384,384,0,0,0,5823
385,385,0,0,0,5823
386,386,0,0,0,5823
387,387,0,0,0,5823
388,388,0,0,0,5823
389,389,0,0,0,5823
390,390,0,0,0,5823
391,391,0,0,0,5823
392,392,0,0,0,5823
393,393,0,0,0,5823
394,394,0,0,0,5823
395,395,0,0,0,5823
396,396,0,0,0,5823
397,397,0,0,0,5823
398,398,0,0,0,5823
399,399,0,0,0,5823
400,400,0,0,0,5823
401,401,0,0,0,5823
402,402,0,0,0,5823
403,403,0,0,0,5823
404,404,0,0,0,5823
405,405,0,0,0,5823
406,406,0,0,0,5823
407,407,0,0,0,5823
408,408,0,0,0,5823
409,409,0,0,0,5823
410,410,0,0,0,5823
411,411,0,0,0,5823
412,412,0,0,0,5823
413,413,0,0,0,5823
414,414,0,0,0,5823
415,415,0,0,0,5823
416,416,0,0,0,5823
417,417,0,0,0,5823
418,418,0,0,0,5823
419,419,0,0,0,5823
420,420,0,0,0,5823
421,421,0,0,0,5823
422,422,0,0,0,5823
423,423,0,0,0,5823
424,424,0,0,0,5823
425,425,0,0,0,5823
426,426,0,0,0,5823
427,427,0,0,0,5823
428,428,0,0,0,5823
429,429,0,0,0,5823
430,430,0,0,0,5823
431,431,0,0,0,5823
432,432,0,0,0,5823
433,433,0,0,0,5823
434,434,0,0,0,5823
435,435,0,0,0,5823
436,436,0,0,0,5823
437,437,0,0,0,5823
438,438,0,0,0,5823
439,439,0,0,0,5823
440,440,0,0,0,5823
441,441,0,0,0,5823
442,442,0,0,0,5823
443,443,0,0,0,5823
444,444,0,0,0,5823
445,445,0,0,0,5823
446,446,0,0,0,5823
447,447,0,0,0,5823
448,448,0,0,0,5823
449,449,0,0,0,5823
450,450,0,0,0,5823
451,451,0,0,0,5823
452,452,0,0,0,5823
453,453,0,0,0,5823
454,454,0,0,0,5823
455,455,0,0,0,5823
456,456,0,0,0,5823
457,457,0,0,0,5823
458,458,0,0,0,5823
459,459,0,0,0,5823
460,460,0,0,0,5823
461,461,0,0,0,5823
462,462,0,0,0,5823
463,463,0,0,0,5823
464,464,0,0,0,5823
465,465,0,0,0,5823
466,466,0,0,0,5823
467,467,0,0,0,5823
468,468,0,0,0,5823
469,469,0,0,0,5823
470,470,0,0,0,5823
471,471,0,0,0,5823
472,472,0,0,0,5823
473,473,0,0,0,5823
474,474,0,0,0,5823
475,475,0,0,0,5823
476,476,0,0,0,5823
477,477,0,0,0,5823
478,478,0,0,0,5823
479,479,0,0,0,5823
480,480,0,0,0,5823
481,481,0,0,0,5823
482,482,0,0,0,5823
483,483,0,0,0,5823
484,484,0,0,0,5823
485,485,0,0,0,5823
486,486,0,0,0,5823
487,487,0,0,0,5823
488,488,0,0,0,5823
489,489,0,0,0,5823
490,490,0,0,0,5823
491,491,0,0,0,5823
492,492,0,0,0,5823
493,493,0,0,0,5823
494,494,0,0,0,5823
495,495,0,0,0,5823
496,496,0,0,0,5823
497,497,0,0,0,5823
498,498,0,0,0,5823
499,499,0,0,0,5823
500,500,0,0,0,5823
501,501,0,0,0,5823
502,502,0,0,0,5823
503,503,0,0,0,5823
504,504,0,0,0,5823
505,505,0,0,0,5823
506,506,0,0,0,5823
507,507,0,0,0,5823
508,508,0,0,0,5823
509,509,0,0,0,5823
510,510,0,0,0,5823
511,511,0,0,0,5823
512,512,1,0,0,5823
513,513,0,1,10,5823
514,514,0,0,10,5823
515,515,0,0,10,5823
516,516,0,0,10,5823
517,517,0,0,10,5823
518,518,0,0,10,5823
519,519,0,0,10,5823
520,520,0,0,10,5823
521,521,0,0,10,5823
522,522,0,0,10,5823
523,523,0,0,10,5823
524,524,0,0,10,5823
525,525,0,0,10,5823
526,526,0,0,10,5823
527,527,0,0,10,5823
528,528,0,0,10,5823
529,529,0,0,10,5823
530,530,0,0,10,5823
531,531,0,0,10,5823
532,532,0,0,10,5823
533,533,0,0,10,5823
534,534,0,0,10,5823
535,535,0,0,10,5823
536,536,0,0,10,5823
537,537,0,0,10,5823
538,538,0,0,10,5823
539,539,0,0,10,5823
540,540,0,0,10,5823
541,541,0,0,10,5823
542,542,0,0,10,5823
543,543,0,0,10,5823
544,544,0,0,10,5823
545,545,0,0,10,5823
546,546,0,0,10,5823
547,547,0,0,10,5823
548,548,0,0,10,5823
549,549,0,0,10,5823
550,550,0,0,10,5823
551,551,0,0,10,5823
552,552,0,0,10,5823
553,553,0,0,10,5823
554,554,0,0,10,5823
555,555,0,0,10,5823
556,556,0,0,10,5823
557,557,0,0,10,5823
558,558,0,0,10,5823
559,559,0,0,10,5823
560,560,0,0,10,5823
561,561,0,0,10,5823
562,562,0,0,10,5823
563,563,0,0,10,5823
564,564,0,0,10,5823
565,565,0,0,10,5823
566,566,0,0,10,5823
567,567,0,0,10,5823
568,568,0,0,10,5823
569,569,0,0,10,5823
570,570,0,0,10,5823
571,571,0,0,10,5823
572,572,0,0,10,5823
573,573,0,0,10,5823
574,574,0,0,10,5823
575,575,0,0,10,5823
576,576,0,0,10,5823
577,577,0,0,10,5823
578,578,0,0,10,5823
579,579,0,0,10,5823
580,580,0,0,10,5823
581,581,0,0,10,5823
582,582,0,0,10,5823
583,583,0,0,10,5823
584,584,0,0,10,5823
585,585,0,0,10,5823
586,586,0,0,10,5823
587,587,0,0,10,5823
588,588,0,0,10,5823
589,589,0,0,10,5823
590,590,0,0,10,5823
591,591,0,0,10,5823
592,592,0,0,10,5823
593,593,0,0,10,5823
594,594,0,0,10,5823
595,595,0,0,10,5823
596,596,0,0,10,5823
597,597,0,0,10,5823
598,598,0,0,10,5823
599,599,0,0,10,5823
600,600,0,0,10,5823
601,601,0,0,10,5823
602,602,0,0,10,5823
603,603,0,0,10,5823
604,604,0,0,10,5823
605,605,0,0,10,5823
606,606,0,0,10,5823
607,607,0,0,10,5823
608,608,0,0,10,5823
609,609,0,0,10,5823
610,610,0,0,10,5823
611,611,0,0,10,5823
612,612,0,0,10,5823
613,613,0,0,10,5823
614,614,0,0,10,5823
615,615,0,0,10,5823
616,616,0,0,10,5823
617,617,0,0,10,5823
618,618,0,0,10,5823
619,619,0,0,10,5823
620,620,0,0,10,5823
621,621,0,0,10,5823
622,622,0,0,10,5823
623,623,0,0,10,5823
624,624,0,0,10,5823
625,625,0,0,10,5823
626,626,0,0,10,5823
627,627,0,0,10,5823
628,628,0,0,10,5823
629,629,0,0,10,5823
630,630,0,0,10,5823
631,631,0,0,10,5823
632,632,0,0,10,5823
633,633,0,0,10,5823
634,634,0,0,10,5823
635,635,0,0,10,5823
636,636,0,0,10,5823
637,637,0,0,10,5823
638,638,0,0,10,5823
639,639,0,0,10,5823
640,640,0,0,10,5823
641,641,0,0,10,5823
642,642,0,0,10,5823
643,643,0,0,10,5823
644,644,0,0,10,5823
645,645,0,0,10,5823
646,646,0,0,10,5823
647,647,0,0,10,5823
648,648,0,0,10,5823
649,649,0,0,10,5823
650,650,0,0,10,5823
651,651,0,0,10,5823
652,652,0,0,10,5823
653,653,0,0,10,5823
654,654,0,0,10,5823
655,655,0,0,10,5823
656,656,0,1,57,5823
657,657,0,0,57,5823
658,658,0,0,57,5823
659,659,0,0,57,5823
660,660,0,0,57,5823
661,661,0,0,57,5823
662,662,0,0,57,5823
663,663,0,0,57,5823
664,664,0,0,57,5823
665,665,0,0,57,5823
666,666,0,0,57,5823
667,667,0,0,57,5823
668,668,0,0,57,5823
669,669,0,0,57,5823
670,670,0,0,57,5823
671,671,0,0,57,5823
672,672,0,0,57,5823
673,673,0,0,57,5823
674,674,0,0,57,5823
675,675,0,0,57,5823
676,676,0,0,57,5823
677,677,0,0,57,5823
678,678,0,0,57,5823
679,679,0,0,57,5823
680,680,0,0,57,5823
681,681,0,0,57,5823
682,682,0,0,57,5823
683,683,0,0,57,5823
684,684,0,0,57,5823
685,685,0,0,57,5823
686,686,0,0,57,5823
687,687,0,0,57,5823
688,688,0,0,57,5823
689,689,0,0,57,5823
690,690,0,0,57,5823
691,691,0,0,57,5823
692,692,0,0,57,5823
693,693,0,0,57,5823
694,694,0,0,57,5823
695,695,0,0,57,5823
696,696,0,0,57,5823
697,697,0,0,57,5823
698,698,0,0,57,5823
699,699,0,0,57,5823
700,700,0,0,57,5823
701,701,0,0,57,5823
702,702,0,0,57,5823
703,703,0,0,57,5823
704,704,0,0,57,5823
705,705,0,0,57,5823
706,706,0,0,57,5823
707,707,0,0,57,5823
708,708,0,0,57,5823
709,709,0,0,57,5823
710,710,0,0,57,5823
711,711,0,0,57,5823
712,712,0,0,57,5823
713,713,0,0,57,5823
714,714,0,0,57,5823
715,715,0,0,57,5823
716,716,0,0,57,5823
717,717,0,0,57,5823
718,718,0,0,57,5823
719,719,0,0,57,5823
720,720,0,0,57,5823
721,721,0,0,57,5823
722,722,0,0,57,5823
723,723,0,0,57,5823
724,724,0,0,57,5823
725,725,0,0,57,5823
726,726,0,0,57,5823
727,727,0,0,57,5823
728,728,0,0,57,5823
729,729,0,0,57,5823
730,730,0,0,57,5823
731,731,0,0,57,5823
732,732,0,0,57,5823
733,733,0,0,57,5823
734,734,0,0,57,5823
735,735,0,0,57,5823
736,736,0,0,57,5823
737,737,0,0,57,5823
738,738,0,0,57,5823
739,739,0,0,57,5823
740,740,0,0,57,5823
741,741,0,0,57,5823
742,742,0,0,57,5823
743,743,0,0,57,5823
744,744,0,0,57,5823
745,745,0,0,57,5823
746,746,0,0,57,5823
747,747,0,0,57,5823
748,748,0,0,57,5823
749,749,0,0,57,5823
750,750,0,0,57,5823
751,751,0,0,57,5823
752,752,0,0,57,5823
753,753,0,0,57,5823
754,754,0,0,57,5823
755,755,0,0,57,5823
756,756,0,0,57,5823
757,757,0,0,57,5823
758,758,0,0,57,5823
759,759,0,0,57,5823
760,760,0,0,57,5823
761,761,0,0,57,5823
762,762,0,0,57,5823
763,763,0,0,57,5823
764,764,0,0,57,5823
765,765,0,0,57,5823
766,766,0,0,57,5823
767,767,0,0,57,5823
768,768,0,0,57,5823
769,769,0,0,57,5823
770,770,0,0,57,5823
771,771,0,0,57,5823
772,772,0,0,57,5823
773,773,0,0,57,5823
774,774,0,0,57,5823
775,775,0,0,57,5823
776,776,0,0,57,5823
777,777,0,0,57,5823
778,778,0,0,57,5823
779,779,0,0,57,5823
780,780,0,0,57,5823
781,781,0,0,57,5823
782,782,0,0,57,5823
783,783,0,0,57,5823
784,784,0,0,57,5823
785,785,0,0,57,5823
786,786,0,0,57,5823
787,787,0,0,57,5823
788,788,0,0,57,5823
789,789,0,0,57,5823
790,790,0,0,57,5823
791,791,0,0,57,5823
792,792,0,0,57,5823
793,793,0,0,57,5823
794,794,0,0,57,5823
795,795,0,0,57,5823
796,796,0,0,57,5823
797,797,0,0,57,5823
798,798,0,1,57,5823
799,799,0,1,63,5823
800,800,0,0,63,5823
801,801,0,0,63,5823
802,802,0,0,63,5823
803,803,0,0,63,5823
804,804,0,0,63,5823
805,805,0,0,63,5823
806,806,0,0,63,5823
807,807,0,0,63,5823
808,808,0,0,63,5823
809,809,0,0,63,5823
810,810,0,0,63,5823
811,811,0,0,63,5823
812,812,0,0,63,5823
813,813,0,0,63,5823
814,814,0,0,63,5823
815,815,0,0,63,5823
816,816,0,0,63,5823
817,817,0,0,63,5823
818,818,0,0,63,5823
819,819,0,0,63,5823
820,820,0,0,63,5823
821,821,0,0,63,5823
822,822,0,0,63,5823
823,823,0,0,63,5823
824,824,0,0,63,5823
825,825,0,0,63,5823
826,826,0,0,63,5823
827,827,0,0,63,5823
828,828,0,0,63,5823
829,829,0,0,63,5823
830,830,0,0,63,5823
831,831,0,0,63,5823
832,832,0,0,63,5823
833,833,0,0,63,5823
834,834,0,0,63,5823
835,835,0,0,63,5823
836,836,0,0,63,5823
837,837,0,0,63,5823
838,838,0,0,63,5823
839,839,0,0,63,5823
840,840,0,0,63,5823
841,841,0,0,63,5823
842,842,0,0,63,5823
843,843,0,0,63,5823
844,844,0,0,63,5823
845,845,0,0,63,5823
846,846,0,0,63,5823
847,847,0,0,63,5823
848,848,0,0,63,5823
849,849,0,0,63,5823
850,850,0,0,63,5823
851,851,0,0,63,5823
852,852,0,0,63,5823
853,853,0,0,63,5823
854,854,0,0,63,5823
855,855,0,0,63,5823
856,856,0,0,63,5823
857,857,0,0,63,5823
858,858,0,0,63,5823
859,859,0,0,63,5823
860,860,0,0,63,5823
861,861,0,0,63,5823
862,862,0,0,63,5823
863,863,0,0,63,5823
864,864,0,0,63,5823
865,865,0,0,63,5823
866,866,0,0,63,5823
867,867,0,0,63,5823
868,868,0,0,63,5823
869,869,0,0,63,5823
870,870,0,0,63,5823
871,871,0,0,63,5823
872,872,0,0,63,5823
873,873,0,0,63,5823
874,874,0,0,63,5823
875,875,0,0,63,5823
876,876,0,0,63,5823
877,877,0,0,63,5823
878,878,0,0,63,5823
879,879,0,0,63,5823
880,880,0,0,63,5823
881,881,0,0,63,5823
882,882,0,0,63,5823
883,883,0,0,63,5823
884,884,0,0,63,5823
885,885,0,0,63,5823
886,886,0,0,63,5823
887,887,0,0,63,5823
888,888,0,0,63,5823
889,889,0,0,63,5823
890,890,0,0,63,5823
891,891,0,0,63,5823
892,892,0,0,63,5823
893,893,0,0,63,5823
894,894,0,0,63,5823
895,895,0,0,63,5823
896,896,0,0,63,5823
897,897,0,0,63,5823
898,898,0,0,63,5823
899,899,0,0,63,5823
900,900,0,0,63,5823
901,901,0,0,63,5823
902,902,0,0,63,5823
903,903,0,0,63,5823
904,904,0,0,63,5823
905,905,0,0,63,5823
906,906,0,0,63,5823
907,907,0,0,63,5823
908,908,0,0,63,5823
909,909,0,0,63,5823
910,910,0,0,63,5823
911,911,0,0,63,5823
912,912,0,0,63,5823
913,913,0,0,63,5823
914,914,0,0,63,5823
915,915,0,0,63,5823
916,916,0,0,63,5823
917,917,0,0,63,5823
918,918,0,0,63,5823
919,919,0,0,63,5823
920,920,0,0,63,5823
921,921,0,0,63,5823
922,922,0,0,63,5823
923,923,0,0,63,5823
924,924,0,0,63,5823
925,925,0,0,63,5823
926,926,0,0,63,5823
927,927,0,0,63,5823
928,928,0,0,63,5823
929,929,0,0,63,5823
930,930,0,0,63,5823
931,931,0,0,63,5823
932,932,0,0,63,5823
933,933,0,0,63,5823
934,934,0,0,63,5823
935,935,0,0,63,5823
936,936,0,0,63,5823
937,937,0,0,63,5823
938,938,0,0,63,5823
939,939,0,0,63,5823
940,940,0,0,63,5823
941,941,0,1,54,5823
942,942,0,1,50,5823
943,943,0,0,50,5823
944,944,0,0,50,5823
945,945,0,0,50,5823
946,946,0,0,50,5823
947,947,0,0,50,5823
948,948,0,0,50,5823
949,949,0,0,50,5823
950,950,0,0,50,5823
951,951,0,0,50,5823
952,952,0,0,50,5823
953,953,0,0,50,5823
954,954,0,0,50,5823
955,955,0,0,50,5823
956,956,0,0,50,5823
957,957,0,0,50,5823
958,958,0,0,50,5823
959,959,0,0,50,5823
960,960,0,0,50,5823
961,961,0,0,50,5823
962,962,0,0,50,5823
963,963,0,0,50,5823
964,964,0,0,50,5823
965,965,0,0,50,5823
966,966,0,0,50,5823
967,967,0,0,50,5823
968,968,0,0,50,5823
969,969,0,0,50,5823
970,970,0,0,50,5823
971,971,0,0,50,5823
972,972,0,0,50,5823
973,973,0,0,50,5823
974,974,0,0,50,5823
975,975,0,0,50,5823
976,976,0,0,50,5823
977,977,0,0,50,5823
978,978,0,0,50,5823
979,979,0,0,50,5823
980,980,0,0,50,5823
981,981,0,0,50,5823
982,982,0,0,50,5823
983,983,0,0,50,5823
984,984,0,0,50,5823
985,985,0,0,50,5823
986,986,0,0,50,5823
987,987,0,0,50,5823
988,988,0,0,50,5823
989,989,0,0,50,5823
990,990,0,0,50,5823
991,991,0,0,50,5823
992,992,0,0,50,5823
993,993,0,0,50,5823
994,994,0,0,50,5823
995,995,0,0,50,5823
996,996,0,0,50,5823
997,997,0,0,50,5823
998,998,0,0,50,5823
999,999,0,0,50,5823
1000,1000,0,0,50,5823
1001,1001,0,0,50,5823
1002,1002,0,0,50,5823
1003,1003,0,0,50,5823
1004,1004,0,0,50,5823
1005,1005,0,0,50,5823
1006,1006,0,0,50,5823
1007,1007,0,0,50,5823
1008,1008,0,0,50,5823
1009,1009,0,0,50,5823
1010,1010,0,0,50,5823
1011,1011,0,0,50,5823
1012,1012,0,0,50,5823
1013,1013,0,0,50,5823
1014,1014,0,0,50,5823
1015,1015,0,0,50,5823
1016,1016,0,0,50,5823
1017,1017,0,0,50,5823
1018,1018,0,0,50,5823
1019,1019,0,0,50,5823
1020,1020,0,0,50,5823
1021,1021,0,0,50,5823
1022,1022,0,0,50,5823
1023,1023,0,0,50,5823
1024,1024,0,0,50,5823
1025,1025,0,0,50,5823
1026,1026,0,0,50,5823
1027,1027,0,0,50,5823
1028,1028,0,0,50,5823
1029,1029,0,0,50,5823
1030,1030,0,0,50,5823
1031,1031,0,0,50,5823
1032,1032,0,0,50,5823
1033,1033,0,0,50,5823
1034,1034,0,0,50,5823
1035,1035,0,0,50,5823
1036,1036,0,0,50,5823
1037,1037,0,0,50,5823
1038,1038,0,0,50,5823
1039,1039,0,0,50,5823
1040,1040,0,0,50,5823
1041,1041,0,0,50,5823
1042,1042,0,0,50,5823
1043,1043,0,0,50,5823
1044,1044,0,0,50,5823
1045,1045,0,0,50,5823
1046,1046,0,0,50,5823
1047,1047,0,0,50,5823
1048,1048,0,0,50,5823
1049,1049,0,0,50,5823
